point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.556900770390625,0.8227220197851562,0.2658212493945313
1,0,0,1,0.7397263336132812,0.9111698705126953,0.17144353689941408
2,1,0,0,0.007342272656249982,0.5568551075390625,0.5495128348828126
3,0,0,1,0.6942903948242187,0.8891887478466797,0.19489835302246095
4,1,0,0,0.02897843398437505,0.5673223088085938,0.5383438748242187
5,0,0,1,0.41842933789062503,0.7557319316601563,0.33730259376953126
6,1,1,1,0.75425060609375,0.18840962285156249,0.9426602289453125
7,1,1,1,0.7953593126171876,0.16852194043945312,0.9638812530566407
8,1,1,1,0.7975229287500001,0.1674752203125,0.9649981490625
9,0,0,1,0.35892989423828126,0.7269471281689454,0.3680172339306641
10,0,0,1,0.6661633850976563,0.8755813861962891,0.20941800109863282
11,1,1,1,0.3550634295898438,0.3815294862744141,0.7365929158642579
12,1,0,0,0.19341326007812498,0.6468730384570313,0.4534597783789063
13,1,1,1,0.5973884364648439,0.26429683205566407,0.8616852685205079
14,1,0,0,0.26913982472656245,0.6835082429003906,0.41436841817382813
15,1,1,1,0.3810268231835938,0.3689688447509766,0.7499956679345704
16,0,0,1,0.45737442828124997,0.7745728939453125,0.3171984656640625
17,0,0,1,0.3719115910351562,0.733227448930664,0.36131585789550785
18,0,0,1,0.7180901722851563,0.9007026692431641,0.18261249695800782
19,0,0,1,0.33729373291015624,0.7164799268994141,0.37918619398925785
20,1,0,0,0.0506145953124999,0.577789510078125,0.5271749147656251
21,1,1,1,0.28474590527343757,0.41554789040039064,0.7002937956738282
22,1,1,1,0.6017156687304688,0.26220339180175783,0.8639190605322267
23,0,0,1,0.64777264796875,0.8666842651171875,0.21891161714843752
24,1,1,1,0.3961721361132813,0.3616418038623047,0.757813939975586
25,0,0,1,0.4595380444140625,0.7756196140722657,0.31608156965820317
26,1,1,1,0.7737231512890625,0.17898914170898436,0.9527122929980469
27,1,0,0,0.11876850349609375,0.6107611940771485,0.4919926905810547
28,1,1,1,0.63308810265625,0.2470259499609375,0.8801140526171876
29,0,0,1,0.5395918413281249,0.8143482587695312,0.2747564174414063
30,1,1,1,0.5000257104882813,0.31139923776855466,0.811424948256836
31,1,1,1,0.07920237265625008,0.5149863024609375,0.5941886751171875
32,0,0,1,0.6845541222265624,0.8844785072753906,0.19992438504882815
33,0,0,1,0.6813086980273437,0.882908427084961,0.2015997290576172
34,0,0,1,0.6888813544921875,0.8865719475292969,0.1976905930371094
35,0,0,1,0.626136486640625,0.8562170638476563,0.23008057720703126
36,0,0,1,0.2550763198632813,0.6767045620751954,0.4216282422119141
37,0,0,1,0.6802268899609374,0.8823850670214843,0.2021581770605469
38,0,0,1,0.4692743170117187,0.7803298546435546,0.31105553763183597
39,1,1,1,0.01645750480468755,0.5453411861425781,0.5617986909472656
40,0,0,1,0.41626572175781246,0.7546852115332031,0.33841948977539066
41,1,1,1,0.7077328592382813,0.2109141055810547,0.918646964819336
42,0,1,0,0.03052100966796889,0.5385375053173828,0.5690585149853516
43,0,0,1,0.6142365979101562,0.850460103149414,0.23622350523925784
44,0,0,1,0.40544764109375,0.7494516108984375,0.3440039698046875
45,1,1,1,0.7520869899609376,0.18945634297851563,0.9415433329394532
46,0,0,1,0.11119584703125002,0.6070976736328125,0.4959018266015625
47,1,1,1,0.36047246992187504,0.37891268595703126,0.7393851558789063
48,1,0,0,0.04087832271484371,0.573079269506836,0.5322009467919923
49,1,1,1,0.3528998134570313,0.3825762064013672,0.7354760198583985
50,1,1,1,0.28690952140625,0.4145011702734375,0.7014106916796875
51,1,0,0,0.1436500890234374,0.6227984755371093,0.4791483865136719
52,1,1,1,0.020784737070312587,0.5432477458886719,0.5640324829589844
53,1,1,1,0.5497888815429688,0.28732467484863283,0.8371135563916017
54,0,0,1,0.7072720916210937,0.8954690686083985,0.1881969769873047
55,1,1,1,0.7942775045507814,0.16904530050292968,0.963322805053711
56,1,1,1,0.17981052283203136,0.46631381655761717,0.6461243393896485
57,1,1,1,0.6428243752539063,0.24231570938964844,0.8851400846435548
58,1,1,1,0.23390092615234376,0.44014581338378905,0.6740467395361328
59,0,0,1,0.2518308956640625,0.6751344818847657,0.42330358622070313
60,0,0,1,0.5882732043164062,0.8378994616259765,0.24962625730957033
61,1,1,1,0.7077328592382813,0.2109141055810547,0.918646964819336
62,0,0,1,0.48225601380859373,0.7866101754052734,0.3043541615966797
63,1,0,0,0.04953278724609367,0.5772661500146484,0.5277333627685548
64,0,0,1,0.21072218914062502,0.6552467994726563,0.4445246103320313
65,1,0,0,0.14905912935546872,0.6254152758544922,0.47635614649902347
66,0,0,1,0.29510321832031244,0.6960688844238281,0.40096566610351564
67,1,1,1,0.1094929985156251,0.5003322206835937,0.6098252191992188
68,0,0,1,0.6813086980273437,0.882908427084961,0.2015997290576172
69,0,0,1,0.4800923976757812,0.7855634552783203,0.30547105760253906
