point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.8024712014648437,0.9415247541943359,0.13905355272949219
1,0,0,1,1.0458780164062498,1.0592807684765624,0.013402752070312501
2,1,0,0,0.05602363564453128,0.5804063103955078,0.5243826747509766
3,0,0,1,0.9971966534179686,1.035729565620117,0.03853291220214844
4,1,0,0,0.02789662591796871,0.5667989487451172,0.5389023228271485
5,0,0,1,0.5655552349218749,0.8269089002929687,0.2613536653710938
6,1,1,1,1.0506660162890624,0.045008965458984376,1.095674981748047
7,1,1,1,1.1069200357421876,0.017794242158203126,1.1247142779003907
8,1,1,1,1.0885292986132813,0.02669136323730469,1.115220661850586
9,0,0,1,0.4389836911523437,0.7656757728662109,0.3266920817138672
10,0,0,1,0.8890158467773438,0.983393559272461,0.0943777124951172
11,1,1,1,0.464326044296875,0.32867011986328126,0.7929961641601563
12,1,0,0,0.3005122586523437,0.698685684741211,0.39817342608886724
13,1,1,1,0.8278135546093751,0.15282113853515625,0.9806346931445313
14,1,0,0,0.401120408828125,0.7473581706445313,0.34623776181640625
15,1,1,1,0.4935348620898438,0.31453939814941406,0.8080742602392579
16,0,0,1,0.6510180721679687,0.8682543453076171,0.21723627313964847
17,0,0,1,0.5601461945898437,0.824292099975586,0.26414590538574223
18,0,0,1,1.0166691986132812,1.0451500467626953,0.028480848149414064
19,0,0,1,0.444392731484375,0.7682925731835938,0.32389984169921876
20,1,0,0,0.10362319056640623,0.6034341531884766,0.49981096262207036
21,1,1,1,0.4599988120312501,0.3307635601171875,0.7907623721484376
22,1,1,1,0.80617739328125,0.1632883398046875,0.9694657330859375
23,0,0,1,0.9193064726367187,0.9980476410498047,0.07874116841308594
24,1,1,1,0.5714250428710939,0.27685747357910157,0.8482825164501954
25,0,0,1,0.6942903948242187,0.8891887478466797,0.19489835302246095
26,1,1,1,1.0517478243554688,0.04448560539550781,1.0962334297509766
27,1,0,0,0.15446816968749993,0.628032076171875,0.473563906484375
28,1,1,1,0.91003096765625,0.1130457737109375,1.0230767413671875
29,0,0,1,0.7678533433398438,0.9247772321630859,0.1569238888232422
30,1,1,1,0.6622969204492188,0.23289522824707032,0.8951921486962892
31,1,1,1,0.16791063410156254,0.4720707772558594,0.6399814113574219
32,0,0,1,1.0004420776171874,1.0372996458105468,0.03685756819335938
33,0,0,1,0.9614969872265625,1.0184586835253906,0.05696169629882813
34,0,0,1,0.9550061388281249,1.0153185231445312,0.06031238431640625
35,0,0,1,0.9214700887695312,0.9990943611767578,0.07762427240722657
36,0,0,1,0.41842933789062503,0.7557319316601563,0.33730259376953126
37,0,0,1,1.0015238856835937,1.0378230058740234,0.03629912019042969
38,0,0,1,0.7245810206835936,0.9038428296240234,0.1792618089404297
39,1,1,1,0.0023939999414063218,0.5521448669677734,0.5545388669091798
40,0,0,1,0.6293819108398437,0.857787144038086,0.2284052331982422
41,1,1,1,0.9684486032421876,0.08478433028320312,1.0532329335253907
42,0,1,0,0.0013121918750000905,0.55266822703125,0.55398041890625
43,0,0,1,0.929042745234375,1.0027578816210938,0.07371513638671875
44,0,0,1,0.5504099219921874,0.8195818594042968,0.2691719374121094
45,1,1,1,1.0474205920898436,0.046579045649414064,1.0939996377392578
46,0,0,1,0.20206772460937494,0.6510599189648437,0.4489921943554688
47,1,1,1,0.4329536103710938,0.3438475617041016,0.7768011720751954
48,1,0,0,0.02032396945312498,0.5631354283007812,0.5428114588476562
49,1,1,1,0.5086801750195313,0.3072123572607422,0.8158925322802735
50,1,1,1,0.3496543892578125,0.3841462865917969,0.7338006758496094
51,1,0,0,0.21829484560546875,0.6589103199169922,0.4406154743115235
52,1,1,1,0.042420898398437545,0.5327805446191406,0.5752014430175781
53,1,1,1,0.7975229287500001,0.1674752203125,0.9649981490625
54,0,0,1,1.0220782389453125,1.047766847080078,0.025688608134765627
55,1,1,1,1.0842020663476561,0.028784803491210938,1.1129868698388672
56,1,1,1,0.2706824004101563,0.4223515712255859,0.6930339716357422
