point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.7451353739453125,0.9137866708300781,0.16865129688476563
1,0,0,1,0.9744786840234375,1.0247390042871094,0.05026032026367188
2,1,0,0,0.007342272656249982,0.5568551075390625,0.5495128348828126
3,0,0,1,0.911733816171875,0.9943841206054688,0.08265030443359375
4,1,0,0,0.031142050117187403,0.5683690289355469,0.5372269788183595
5,0,0,1,0.5817823559179687,0.8347593012451172,0.2529769453271485
6,1,1,1,0.9511396741796876,0.09315809129882813,1.0442977654785157
7,1,1,1,1.035520703359375,0.05233600634765625,1.0878567097070313
8,1,1,1,1.0279480468945315,0.05599952679199219,1.0839475736865236
9,0,0,1,0.38381147976562496,0.7389844096289062,0.35517292986328125
10,0,0,1,0.8533161805859375,0.9661226771777344,0.11280649659179688
11,1,1,1,0.47514412496093755,0.32343651922851563,0.7985806441894532
12,1,0,0,0.241012815,0.66990088125,0.42888806625000003
13,1,1,1,0.7693959190234376,0.18108258196289062,0.9504785009863282
14,1,0,0,0.42275657015625,0.7578253719140625,0.3350688017578125
15,1,1,1,0.48163497335937505,0.3202963588476562,0.8019313322070313
16,0,0,1,0.5893550123828125,0.8384228216894531,0.24906780930664063
17,0,0,1,0.5395918413281249,0.8143482587695312,0.2747564174414063
18,0,0,1,0.9257973210351563,1.001187801430664,0.07539048039550782
19,0,0,1,0.41085668142578124,0.7520684112158204,0.3412117297900391
20,1,0,0,0.14689551322265615,0.624368555727539,0.47747304250488287
21,1,1,1,0.37778139898437507,0.3705389249414062,0.7483203239257813
22,1,1,1,0.7466779496289063,0.19207314329589845,0.9387510929248047
23,0,0,1,0.8706251096484375,0.9744964381933594,0.10387132854492188
24,1,1,1,0.5086801750195313,0.3072123572607422,0.8158925322802735
25,0,0,1,0.6196456382421875,0.8530769034667969,0.23343126522460939
26,1,1,1,0.9944119968359375,0.07222368875976562,1.066635685595703
27,1,0,0,0.15663178582031245,0.6290787962988281,0.47244701047851567
28,1,1,1,0.8743313014648437,0.13031665580566407,1.0046479572705078
29,0,0,1,0.686717738359375,0.8855252274023437,0.19880748904296877
30,1,1,1,0.6146973655273438,0.2559230710400391,0.8706204365673829
31,1,1,1,0.12355650337890628,0.49352853985839845,0.6170850432373047
32,0,0,1,0.9301245533007811,1.0032812416845702,0.07315668838378907
33,0,0,1,0.898752119375,0.98810379984375,0.08935168046875
34,0,0,1,0.8825249983789063,0.9802533988916016,0.09772840051269532
35,0,0,1,0.8500707563867187,0.9645525969873047,0.11448184060058594
36,0,0,1,0.3362119248437499,0.7159565668359374,0.37974464199218755
37,0,0,1,0.9409426339648438,1.008514842319336,0.0675722083544922
38,0,0,1,0.6575089205664062,0.8713945056884765,0.21388558512207032
39,1,1,1,0.00023038380859374818,0.5531915870947266,0.5534219709033203
40,0,0,1,0.5655552349218749,0.8269089002929687,0.2613536653710938
41,1,1,1,0.89272203859375,0.1214195347265625,1.0141415733203125
42,0,0,1,0.011669504921875018,0.5589485477929688,0.5472790428710937
43,0,0,1,0.8511525644531249,0.9650759570507812,0.11392339259765626
44,0,0,1,0.5385100332617188,0.8138248987060547,0.275314865444336
45,1,1,1,0.9879211484375001,0.075363849140625,1.0632849975781251
46,0,0,1,0.2009859165429687,0.6505365589013672,0.4495506423583985
47,1,1,1,0.4221355297070313,0.3490811623388672,0.7712166920458985
48,1,0,0,0.05169640337890624,0.5783128701416016,0.5266164667626954
49,1,1,1,0.4275445700390625,0.3464643620214844,0.7740089320605469
50,1,1,1,0.3323454601953125,0.3925200476074219,0.7248655078027344
51,1,0,0,0.21072218914062502,0.6552467994726563,0.4445246103320313
52,1,0,0,0.0062604645898436395,0.5563317474755859,0.5500712828857423
53,1,1,1,0.7098964753710938,0.20986738545410155,0.9197638608251953
54,0,0,1,0.9452698662304686,1.010608282573242,0.06533841634277344
55,1,1,1,1.0301116630273437,0.054952806665039065,1.0850644696923828
56,1,1,1,0.23390092615234376,0.44014581338378905,0.6740467395361328
57,1,1,1,0.8234863223437501,0.1549145787890625,0.9784009011328125
58,1,1,1,0.3799450151171876,0.3694922048144531,0.7494372199316407
59,0,0,1,0.2821215215234375,0.6897885636621094,0.4076670421386719
60,0,0,1,0.7959803530664062,0.9383845938134766,0.1424042407470703
61,1,1,1,0.9771030677734375,0.08059744977539063,1.057700517548828
62,0,0,1,0.6369545673046875,0.8614506644824219,0.2244960971777344
63,1,0,0,0.13283200835937503,0.6175648749023438,0.48473286654296877
64,0,0,1,0.2269493101367187,0.6630972004248047,0.436147890288086
65,1,0,0,0.22154026980468738,0.6604804001074218,0.43894013030273443
66,0,0,1,0.3859750958984375,0.7400311297558594,0.3540560338574219
67,1,1,1,0.18521956316406257,0.46369701624023435,0.6489165794042969
68,0,0,1,0.8608888370507812,0.9697861976220703,0.10889736057128907
