point,label,prediction,correct,margin,score_0,score_1
0,0,1,0,0.021866545136718818,0.5427243858251953,0.5645909309619142
1,0,1,0,0.03593005000000005,0.535920705,0.571850755
2,1,1,1,0.01645750480468755,0.5453411861425781,0.5617986909472656
3,0,1,0,0.08136598878906254,0.5139395823339844,0.5953055711230469
4,1,1,1,0.01645750480468755,0.5453411861425781,0.5617986909472656
5,0,1,0,0.0413390903320312,0.5333039046826172,0.5746429950146484
6,1,1,1,0.03593005000000005,0.535920705,0.571850755
7,1,1,1,0.03701185806640628,0.5353973449365235,0.5724092030029297
8,1,1,1,0.05432078712890631,0.5270235839208984,0.5813443710498047
9,0,1,0,0.015375696738281208,0.5458645462060547,0.5612402429443359
10,0,1,0,0.0673024839257812,0.5207432631591797,0.5880457470849609
11,1,1,1,0.009966656406250052,0.5484813465234375,0.5584480029296875
12,1,1,1,0.05215717099609374,0.5280703040478516,0.5802274750439453
13,1,1,1,0.05972982746093747,0.5244067836035157,0.5841366110644531
14,1,1,1,0.00888484833984382,0.549004706586914,0.5578895549267578
15,1,1,1,0.05215717099609374,0.5280703040478516,0.5802274750439453
16,0,1,0,0.012130272539062625,0.5474346263964843,0.559564898935547
17,0,1,0,0.03376643386718747,0.5369674251269532,0.5707338589941406
18,0,1,0,0.03917547419921885,0.5343506248095703,0.5735260990087891
19,0,0,1,0.011669504921875018,0.5589485477929688,0.5472790428710937
20,1,1,1,0.049993554863281275,0.5291170241748047,0.5791105790380859
21,1,0,0,0.0008514242578124831,0.5537149471582031,0.5528635229003906
22,1,1,1,0.0673024839257812,0.5207432631591797,0.5880457470849609
23,0,1,0,0.00888484833984382,0.549004706586914,0.5578895549267578
24,1,1,1,0.05864801939453124,0.5249301436669922,0.5835781630615234
25,0,1,0,0.05323897906250008,0.527546943984375,0.580785923046875
26,1,1,1,0.026193777402343743,0.5406309455712891,0.5668247229736328
27,1,1,1,0.029439201601562548,0.5390608653808594,0.568500066982422
28,1,1,1,0.049993554863281275,0.5291170241748047,0.5791105790380859
29,0,1,0,0.027275585468750085,0.5401075855078125,0.5673831709765625
30,1,1,1,0.013212080605468857,0.5469112663330078,0.5601233469384767
31,1,1,1,0.025111969335937512,0.5411543056347656,0.5662662749707031
32,0,1,0,0.03701185806640628,0.5353973449365235,0.5724092030029297
33,0,1,0,0.028357393535156317,0.5395842254443359,0.5679416189794922
34,0,1,0,0.12139288724609376,0.49457525998535157,0.6159681472314453
35,0,1,0,0.03376643386718747,0.5369674251269532,0.5707338589941406
36,0,1,0,0.00888484833984382,0.549004706586914,0.5578895549267578
37,0,1,0,0.020784737070312587,0.5432477458886719,0.5640324829589844
38,0,1,0,0.05323897906250008,0.527546943984375,0.580785923046875
39,1,1,1,0.03052100966796889,0.5385375053173828,0.5690585149853516
40,0,1,0,0.05972982746093747,0.5244067836035157,0.5841366110644531
41,1,1,1,0.05323897906250008,0.527546943984375,0.580785923046875
42,0,1,0,0.027275585468750085,0.5401075855078125,0.5673831709765625
43,0,1,0,0.014293888671874977,0.5463879062695313,0.5606817949414062
44,0,1,0,0.022948353203124938,0.5422010257617188,0.5651493789648437
