point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.6899631625585938,0.8870953075927734,0.1971321450341797
1,0,0,1,0.9019975435742187,0.9896738800341797,0.08767633645996094
2,1,1,1,0.05864801939453124,0.5249301436669922,0.5835781630615234
3,0,0,1,0.8608888370507812,0.9697861976220703,0.10889736057128907
4,1,0,0,0.008424080722656213,0.5573784676025391,0.5489543868798828
5,0,0,1,0.5136284477343749,0.8017876172460937,0.28815916951171877
6,1,1,1,0.9078673515234374,0.11409249383789062,1.0219598453613281
7,1,1,1,0.9284217047851563,0.10414865263183594,1.0325703574169922
8,1,1,1,0.9457306338476563,0.09577489161621093,1.0415055254638672
9,0,0,1,0.3697479749023437,0.7321807288037109,0.3624327539013672
10,0,0,1,0.7548716465429687,0.9184969114013671,0.16362526485839846
11,1,1,1,0.4026629845117188,0.3585016434814453,0.7611646279931641
12,1,0,0,0.24425823919921874,0.6714709614404297,0.427212722241211
13,1,1,1,0.7185509399023438,0.20568050494628906,0.9242314448486328
14,1,0,0,0.3957113684960938,0.7447413703271485,0.3490300018310547
15,1,1,1,0.40915383291015633,0.35536148310058596,0.7645153160107423
16,0,0,1,0.5395918413281249,0.8143482587695312,0.2747564174414063
17,0,0,1,0.5060557912695312,0.7981240968017578,0.29206830553222657
18,0,0,1,0.8392526757226562,0.959318996352539,0.12006632062988282
19,0,0,1,0.38272967169921873,0.7384610495654297,0.35573137786621095
20,1,0,0,0.11985031156249998,0.611284554140625,0.491434242578125
21,1,1,1,0.3074638746679688,0.4045573290673828,0.7120212037353516
22,1,1,1,0.6979965866406251,0.21562434615234374,0.9136209327929689
23,0,0,1,0.7840804643359375,0.9326276331152343,0.14854716877929688
24,1,1,1,0.4599988120312501,0.3307635601171875,0.7907623721484376
25,0,0,1,0.5936822446484376,0.8405162619433594,0.24683401729492188
26,1,1,1,0.8894766143945312,0.12298961491699219,1.0124662293115234
27,1,0,0,0.15771359388671868,0.6296021563623047,0.47188856247558597
28,1,1,1,0.7607414544921877,0.1852694624707031,0.9460109169628907
29,0,0,1,0.6023367091796874,0.8447031424511718,0.24236643327148438
30,1,1,1,0.5789976993359376,0.27319395313476563,0.8521916524707032
31,1,1,1,0.18305594703125,0.4647437363671875,0.6477996833984375
32,0,0,1,0.8543979886523437,0.9666460372412109,0.1122480485888672
33,0,0,1,0.7851622724023437,0.933150993178711,0.1479887207763672
34,0,0,1,0.8003075853320313,0.9404780340673828,0.14017044873535156
35,0,0,1,0.7678533433398438,0.9247772321630859,0.1569238888232422
36,0,0,1,0.3091667231835937,0.7028725652490234,0.39370584206542975
37,0,0,1,0.833843635390625,0.9567021960351563,0.12285856064453125
38,0,0,1,0.5893550123828125,0.8384228216894531,0.24906780930664063
39,1,1,1,0.03809366613281262,0.5348739848730468,0.5729676510058594
40,0,0,1,0.5244465283984374,0.8070212178808593,0.28257468948242187
41,1,1,1,0.8343044030078126,0.14968097815429687,0.9839853811621094
42,0,0,1,0.03763289851562501,0.5715091893164063,0.5338762908007813
43,0,0,1,0.7840804643359375,0.9326276331152343,0.14854716877929688
44,0,0,1,0.4725197412109374,0.7818999348339843,0.3093801936230469
45,1,1,1,0.8829857659960939,0.12612977529785155,1.0091155412939454
46,0,0,1,0.16420444228515618,0.6327423167431641,0.4685378744580079
47,1,1,1,0.41564468130859383,0.35222132271972656,0.7678660040283204
48,1,0,0,0.03655109044921878,0.5709858292529297,0.534434738803711
49,1,1,1,0.4113174490429688,0.3543147629736328,0.7656322120166016
50,1,1,1,0.3496543892578125,0.3841462865917969,0.7338006758496094
51,1,0,0,0.18475879554687502,0.6426861579492188,0.4579273624023438
52,1,1,1,0.018621120937500013,0.544294466015625,0.562915586953125
53,1,1,1,0.6601333043164064,0.23394194837402343,0.8940752526904298
54,0,0,1,0.8608888370507812,0.9697861976220703,0.10889736057128907
55,1,1,1,0.9262580886523437,0.10519537275878907,1.0314534614111328
56,1,1,1,0.21659199708984378,0.44851957439941403,0.6651115714892578
57,1,1,1,0.7596596464257813,0.1857928225341797,0.945452468959961
58,1,1,1,0.3020548343359376,0.4071741293847656,0.7092289637207032
59,0,0,1,0.2864487537890625,0.6918820039160156,0.40543325012695314
60,0,0,1,0.6975358190234375,0.8907588280371094,0.1932230090136719
61,1,1,1,0.8894766143945312,0.12298961491699219,1.0124662293115234
62,0,0,1,0.59584586078125,0.8415629820703125,0.2457171212890625
63,1,0,0,0.046287363046874974,0.5756960698242187,0.5294087067773438
64,0,0,1,0.20964038107421867,0.6547234394091797,0.445083058334961
65,1,0,0,0.1912496439453124,0.6458263183300781,0.4545766743847657
66,0,0,1,0.3913841362304687,0.7426479300732421,0.35126379384277345
67,1,1,1,0.1808923308984376,0.46579045649414064,0.6466827873925782
68,0,0,1,0.7808350401367187,0.9310575529248046,0.15022251278808596
