point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.29510321832031244,0.6960688844238281,0.40096566610351564
1,0,0,1,0.4433109234179687,0.7677692131201171,0.32445828970214846
2,1,0,0,0.004096848457031177,0.5552850273486328,0.5511881788916017
3,0,0,1,0.4032840249609375,0.7484048907714844,0.3451208658105469
4,1,1,1,0.018621120937500013,0.544294466015625,0.562915586953125
5,0,0,1,0.21504942140625,0.6573402397265625,0.44229081832031253
6,1,1,1,0.4188901055078125,0.35065124252929686,0.7695413480371094
7,1,1,1,0.44593530716796875,0.33756724094238283,0.7835025481103516
8,1,1,1,0.47514412496093755,0.32343651922851563,0.7985806441894532
9,0,0,1,0.14581370515624997,0.6238451956640625,0.4780314905078125
10,0,0,1,0.3610935103710937,0.7279938482958984,0.3669003379248047
11,1,1,1,0.209019340625,0.45218309484375,0.66120243546875
12,1,0,0,0.12417754382812496,0.6133779943945312,0.48920045056640626
13,1,1,1,0.34640896505859387,0.38571636678222654,0.7321253318408204
14,1,0,0,0.1176866954296874,0.6102378340136718,0.4925511385839844
15,1,1,1,0.23173731001953135,0.44119253351074217,0.6729298435302735
16,0,0,1,0.20206772460937494,0.6510599189648437,0.4489921943554688
17,0,0,1,0.20964038107421867,0.6547234394091797,0.445083058334961
18,0,0,1,0.36325712650390624,0.7290405684228516,0.36578344191894535
19,0,0,1,0.20314953267578129,0.6515832790283204,0.4484337463525391
20,1,0,0,0.01383312105468737,0.5599952679199218,0.5461621468652345
21,1,1,1,0.19711945189453134,0.4579400555419922,0.6550595074365235
22,1,1,1,0.33667269246093756,0.39042660735351564,0.7270992998144532
23,0,0,1,0.4086930652929687,0.7510216910888672,0.34232862579589846
24,1,1,1,0.2555370874804688,0.4296786121142578,0.6852156995947266
25,0,0,1,0.27346705699218754,0.6856016831542969,0.4121346261621094
26,1,1,1,0.5011075185546876,0.31087587770507813,0.8119833962597657
27,1,0,0,0.03546928238281244,0.5704624691894531,0.5349931868066407
28,1,1,1,0.39509032804687505,0.36216516392578124,0.7572554919726563
29,0,0,1,0.28536694572265625,0.6913586438525391,0.40599169812988284
30,1,1,1,0.30313664240234384,0.4066507693212891,0.7097874117236329
31,1,1,1,0.09434768558593754,0.5076592615722656,0.6020069471582031
32,0,0,1,0.41842933789062503,0.7557319316601563,0.33730259376953126
33,0,0,1,0.3578480861718749,0.7264237681054687,0.3685756819335938
34,0,0,1,0.41085668142578124,0.7520684112158204,0.3412117297900391
35,0,0,1,0.3502754297070312,0.7227602476611328,0.3724848179541016
36,0,0,1,0.09713234216796873,0.6002939928076172,0.5031616506396485
37,0,0,1,0.3675843587695312,0.7311340086767578,0.3635496499072266
38,0,0,1,0.27995790539062493,0.6887418435351562,0.4087839381445313
39,1,1,1,0.03268462580078124,0.5374907851904297,0.5701754109912109
40,0,0,1,0.2518308956640625,0.6751344818847657,0.42330358622070313
41,1,1,1,0.39400851998046876,0.3626885239892578,0.7566970439697266
42,0,1,0,0.026193777402343743,0.5406309455712891,0.5668247229736328
43,0,0,1,0.340539157109375,0.7180500070898438,0.3775108499804688
44,0,0,1,0.1955768762109374,0.6479197585839843,0.45234288237304693
45,1,1,1,0.4589170039648438,0.3312869201806641,0.7902039241455079
46,0,0,1,0.06467810017578124,0.5845931909033203,0.519915090727539
47,1,1,1,0.1873831792968751,0.46265029611328123,0.6500334754101563
48,1,0,0,0.018160353320312517,0.5620887081738282,0.5439283548535156
49,1,1,1,0.21659199708984378,0.44851957439941403,0.6651115714892578
