point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.6715724254296875,0.8781981865136719,0.2066257610839844
1,0,0,1,0.9074065839062501,0.9922906803515625,0.0848840964453125
2,1,1,1,0.01645750480468755,0.5453411861425781,0.5617986909472656
3,0,0,1,0.8143710901953125,0.9472817148925782,0.13291062469726564
4,1,0,0,0.03546928238281244,0.5704624691894531,0.5349931868066407
5,0,0,1,0.4865832460742187,0.7887036156591797,0.30212036958496097
6,1,1,1,0.89272203859375,0.1214195347265625,1.0141415733203125
7,1,1,1,0.94464882578125,0.0962982516796875,1.0409470774609375
8,1,1,1,0.9565487145117189,0.09054129098144531,1.0470900054931642
9,0,0,1,0.34919362164062495,0.7222368875976563,0.3730432659570313
10,0,0,1,0.7494626062109375,0.9158801110839844,0.16641750487304688
11,1,1,1,0.39833575224609385,0.36059508373535154,0.7589308359814454
12,1,0,0,0.21937665367187498,0.6594336799804688,0.4400570263085938
13,1,1,1,0.6796058495117189,0.2245214672314453,0.9041273167431642
14,1,0,0,0.3156575715820312,0.7060127256298828,0.3903551540478516
15,1,1,1,0.4827167814257813,0.3197729987841797,0.802489780209961
16,0,0,1,0.591518628515625,0.8394695418164062,0.24795091330078126
17,0,0,1,0.47143793314453125,0.7813765747705078,0.30993864162597656
18,0,0,1,0.8695433015820312,0.9739730781298828,0.10442977654785157
19,0,0,1,0.3762388233007812,0.7353208891845703,0.3590820658837891
20,1,0,0,0.08090522117187504,0.5924435918554688,0.5115383706835938
21,1,1,1,0.3853540554492188,0.3668754044970703,0.7522294599462891
22,1,1,1,0.6947511624414063,0.21719442634277344,0.9119455887841798
23,0,0,1,0.807880241796875,0.9441415545117188,0.13626131271484376
24,1,1,1,0.49894390242187503,0.31192259783203125,0.8108665002539063
25,0,0,1,0.5590643865234375,0.8237687399121094,0.2647043533886719
26,1,1,1,0.9132763918554688,0.11147569352050782,1.0247520853759766
27,1,0,0,0.14473189708984374,0.623321835600586,0.4785899385107422
28,1,1,1,0.7650686867578126,0.18317602221679688,0.9482447089746094
29,0,0,1,0.6293819108398437,0.857787144038086,0.2284052331982422
30,1,1,1,0.5800795074023438,0.27267059307128905,0.8527501004736329
31,1,1,1,0.13004735177734378,0.49038837947753905,0.6204357312548828
32,0,0,1,0.8587252209179687,0.9687394774951171,0.11001425657714844
33,0,0,1,0.8305982111914063,0.9551321158447266,0.12453390465332032
34,0,0,1,0.816534706328125,0.9483284350195312,0.13179372869140626
35,0,0,1,0.7927349288671875,0.9368145136230469,0.14407958475585939
36,0,0,1,0.2983486425195312,0.6976389646142578,0.3992903220947266
37,0,0,1,0.83817086765625,0.9587956362890625,0.1206247686328125
38,0,0,1,0.5774551236523437,0.832665860991211,0.25521073733886723
