point,label,prediction,correct,margin,score_0,score_1
0,0,0,1,0.747298990078125,0.9148333909570312,0.16753440087890625
1,0,0,1,0.9982784614843749,1.0362529256835937,0.03797446419921875
2,1,0,0,0.018160353320312517,0.5620887081738282,0.5439283548535156
3,0,0,1,0.9095702000390624,0.9933374004785156,0.08376720043945313
4,1,0,0,0.08198702923828127,0.5929669519189453,0.5109799226806641
5,0,0,1,0.5558189623242187,0.8221986597216797,0.266379697397461
6,1,1,1,0.9857575323046875,0.07641056926757812,1.0621681015722657
7,1,1,1,1.0138845420312501,0.0628032076171875,1.0766877496484375
8,1,1,1,1.0463387840234377,0.04710240571289062,1.0934411897363283
9,0,0,1,0.41842933789062503,0.7557319316601563,0.33730259376953126
10,0,0,1,0.8479071402539062,0.9635058768603516,0.11559873660644532
11,1,1,1,0.45458977169921877,0.3333803604345703,0.7879701321337891
12,1,0,0,0.23884919886718742,0.6688541611230469,0.43000496225585944
13,1,1,1,0.7856230400195313,0.1732321810107422,0.9588552210302735
14,1,0,0,0.39030232816406246,0.7421245700097656,0.35182224184570315
15,1,1,1,0.4069902167773438,0.3564082032275391,0.7633984200048829
16,0,0,1,0.6066639414453124,0.8467965827050781,0.24013264125976563
17,0,0,1,0.5168738719335937,0.8033576974365234,0.2864838255029297
18,0,0,1,0.9366154016992186,1.0064214020654296,0.06980600036621094
19,0,0,1,0.43682007501953124,0.7646290527392579,0.3278089777197266
20,1,0,0,0.053860019511718704,0.5793595902685547,0.525499570756836
21,1,1,1,0.36047246992187504,0.37891268595703126,0.7393851558789063
22,1,1,1,0.7477597576953126,0.19154978323242186,0.9393095409277344
23,0,0,1,0.8814431903125001,0.979730038828125,0.09828684851562501
24,1,1,1,0.5086801750195313,0.3072123572607422,0.8158925322802735
25,0,0,1,0.652099880234375,0.8687777053710938,0.21667782513671877
26,1,1,1,0.9933301887695314,0.07274704882324219,1.0660772375927736
27,1,0,0,0.115523079296875,0.6091911138867188,0.49366803458984376
28,1,1,1,0.8245681304101563,0.15439121872558595,0.9789593491357422
29,0,0,1,0.6758996576953125,0.8802916267675781,0.20439196907226564
30,1,1,1,0.6374153349218751,0.24493250970703126,0.8823478446289064
31,1,1,1,0.1549289373046875,0.47835109801757814,0.6332800353222656
32,0,0,1,0.9474334823632813,1.0116550027001954,0.06422152033691407
33,0,0,1,0.8836068064453124,0.9807767589550781,0.09716995250976564
34,0,0,1,0.8911794629101562,0.984440279399414,0.09326081648925783
35,0,0,1,0.8446617160546875,0.9619357966699219,0.11727408061523438
36,0,0,1,0.3037576828515625,0.7002557649316407,0.39649808208007814
37,0,0,1,0.9366154016992186,1.0064214020654296,0.06980600036621094
38,0,0,1,0.6283001027734374,0.8572637839746093,0.2289636812011719
39,1,0,0,0.0062604645898436395,0.5563317474755859,0.5500712828857423
40,0,0,1,0.5742096994531249,0.8310957808007813,0.2568860813476563
41,1,1,1,0.9013765031250002,0.11723265421875,1.0186091573437501
42,0,1,0,0.03593005000000005,0.535920705,0.571850755
43,0,0,1,0.8652160693164062,0.9718796378759765,0.10666356855957032
44,0,0,1,0.5320191848632811,0.8106847383251953,0.2786655534619141
45,1,1,1,0.9846757242382813,0.07693392933105468,1.061609653569336
46,0,0,1,0.20639495687499992,0.65315335921875,0.44675840234375
47,1,1,1,0.4567533878320313,0.3323336403076172,0.7890870281396485
48,1,0,0,0.032223858183593634,0.5688923889990234,0.5366685308154298
49,1,1,1,0.44918073136718756,0.33599716075195313,0.7851778921191407
50,1,1,1,0.34099992472656254,0.38833316709960936,0.7293330918261719
51,1,0,0,0.18692241167968743,0.6437328780761719,0.4568104663964844
52,1,0,0,0.012751312988281138,0.5594719078564453,0.5467205948681642
53,1,1,1,0.7336962528320313,0.1983534640576172,0.9320497168896485
54,0,0,1,0.9582515630273437,1.016888603334961,0.05863704030761719
55,1,1,1,1.0225390065625002,0.058616327109375,1.081155333671875
56,1,1,1,0.23606454228515628,0.43909909325683594,0.6751636355419922
57,1,1,1,0.8505315240039063,0.14183057720214845,0.9923621012060547
58,1,1,1,0.3756177828515625,0.3715856450683594,0.7472034279199219
59,0,0,1,0.2788760973242187,0.6882184834716797,0.409342386147461
60,0,0,1,0.7624443030078124,0.9221604318457031,0.15971612883789063
61,1,1,1,0.9706122193750001,0.08373761015625,1.0543498295312501
